video,beat_index,start_s,end_s,duration_s,duration_frames,image
16044.mp4,64,278.612,283.382,4.77,143.0,analysis/frames/16044/16044_beat_0064.png
16044.mp4,65,283.383,285.651,2.268,68.0,analysis/frames/16044/16044_beat_0065.png
16044.mp4,66,285.652,290.322,4.67,140.0,analysis/frames/16044/16044_beat_0066.png
16044.mp4,67,290.323,294.56,4.237,127.0,analysis/frames/16044/16044_beat_0067.png
16044.mp4,68,294.561,297.363,2.802,84.0,analysis/frames/16044/16044_beat_0068.png
16044.mp4,69,297.364,299.865,2.502,75.0,analysis/frames/16044/16044_beat_0069.png
16044.mp4,70,299.866,305.104,5.238,157.0,analysis/frames/16044/16044_beat_0070.png
16044.mp4,71,305.105,306.005,0.9,27.0,analysis/frames/16044/16044_beat_0071.png
16044.mp4,72,306.006,307.406,1.4,42.0,analysis/frames/16044/16044_beat_0072.png
16044.mp4,73,307.407,311.343,3.936,118.0,analysis/frames/16044/16044_beat_0073.png
16044.mp4,74,311.344,313.879,2.535,76.0,analysis/frames/16044/16044_beat_0074.png
16044.mp4,75,313.88,316.816,2.935,88.0,analysis/frames/16044/16044_beat_0075.png
16044.mp4,76,316.817,324.29,7.473,224.0,analysis/frames/16044/16044_beat_0076.png
16044.mp4,77,324.291,331.63,7.34,220.0,analysis/frames/16044/16044_beat_0077.png
16044.mp4,78,331.631,337.002,5.371,161.0,analysis/frames/16044/16044_beat_0078.png
16044.mp4,79,337.003,338.304,1.3,39.0,analysis/frames/16044/16044_beat_0079.png
16044.mp4,80,338.305,344.243,5.938,178.0,analysis/frames/16044/16044_beat_0080.png
16044.mp4,81,344.244,349.014,4.77,143.0,analysis/frames/16044/16044_beat_0081.png
16044.mp4,82,349.015,351.116,2.101,63.0,analysis/frames/16044/16044_beat_0082.png
16044.mp4,83,351.117,354.486,3.369,101.0,analysis/frames/16044/16044_beat_0083.png
16044.mp4,84,354.487,361.493,7.006,210.0,analysis/frames/16044/16044_beat_0084.png
16044.mp4,85,361.494,364.129,2.635,79.0,analysis/frames/16044/16044_beat_0085.png
16044.mp4,86,364.13,369.568,5.438,163.0,analysis/frames/16044/16044_beat_0086.png
16044.mp4,87,369.569,373.973,4.403,132.0,analysis/frames/16044/16044_beat_0087.png
16044.mp4,88,373.974,374.773,0.8,24.0,analysis/frames/16044/16044_beat_0088.png
16044.mp4,89,374.774,376.342,1.567,47.0,analysis/frames/16044/16044_beat_0089.png
16044.mp4,90,376.343,382.414,6.072,182.0,analysis/frames/16044/16044_beat_0090.png
16044.mp4,91,382.415,387.82,5.404,162.0,analysis/frames/16044/16044_beat_0091.png
16044.mp4,92,387.821,396.128,8.307,249.0,analysis/frames/16044/16044_beat_0092.png
16044.mp4,93,396.129,407.907,11.777,353.0,analysis/frames/16044/16044_beat_0093.png
16044.mp4,94,407.908,413.212,5.304,159.0,analysis/frames/16044/16044_beat_0094.png
16044.mp4,95,413.213,416.649,3.436,103.0,analysis/frames/16044/16044_beat_0095.png
16044.mp4,96,416.65,422.988,6.339,190.0,analysis/frames/16044/16044_beat_0096.png
16044.mp4,97,422.989,426.959,3.97,119.0,analysis/frames/16044/16044_beat_0097.png
16044.mp4,98,426.96,429.595,2.635,79.0,analysis/frames/16044/16044_beat_0098.png
16044.mp4,99,429.596,432.631,3.035,91.0,analysis/frames/16044/16044_beat_0099.png
16044.mp4,100,432.632,436.001,3.369,101.0,analysis/frames/16044/16044_beat_0100.png
16044.mp4,101,436.002,437.503,1.501,45.0,analysis/frames/16044/16044_beat_0101.png
16044.mp4,102,437.504,444.543,7.039,211.0,analysis/frames/16044/16044_beat_0102.png
16044.mp4,103,444.544,449.515,4.971,149.0,analysis/frames/16044/16044_beat_0103.png
16044.mp4,104,449.516,450.282,0.766,23.0,analysis/frames/16044/16044_beat_0104.png
16044.mp4,105,450.283,452.785,2.502,75.0,analysis/frames/16044/16044_beat_0105.png
16044.mp4,106,452.786,461.26,8.474,254.0,analysis/frames/16044/16044_beat_0106.png
16044.mp4,107,461.261,464.863,3.603,108.0,analysis/frames/16044/16044_beat_0107.png
16044.mp4,108,464.864,470.803,5.938,178.0,analysis/frames/16044/16044_beat_0108.png
16044.mp4,109,470.804,476.408,5.605,168.0,analysis/frames/16044/16044_beat_0109.png
16044.mp4,110,476.409,480.512,4.103,123.0,analysis/frames/16044/16044_beat_0110.png
16044.mp4,111,480.513,484.116,3.603,108.0,analysis/frames/16044/16044_beat_0111.png
16044.mp4,112,484.117,487.519,3.402,102.0,analysis/frames/16044/16044_beat_0112.png
16044.mp4,113,487.52,491.49,3.97,119.0,analysis/frames/16044/16044_beat_0113.png
16044.mp4,114,491.491,494.393,2.902,87.0,analysis/frames/16044/16044_beat_0114.png
16044.mp4,115,494.394,495.794,1.4,42.0,analysis/frames/16044/16044_beat_0115.png
16044.mp4,116,495.795,499.298,3.503,105.0,analysis/frames/16044/16044_beat_0116.png
16044.mp4,117,499.299,503.902,4.604,138.0,analysis/frames/16044/16044_beat_0117.png
16044.mp4,118,503.903,510.843,6.939,208.0,analysis/frames/16044/16044_beat_0118.png
16044.mp4,119,510.844,518.484,7.64,229.0,analysis/frames/16044/16044_beat_0119.png
16044.mp4,120,518.485,522.955,4.47,134.0,analysis/frames/16044/16044_beat_0120.png
16044.mp4,121,522.956,523.655,0.7,21.0,analysis/frames/16044/16044_beat_0121.png
16044.mp4,122,523.656,525.858,2.201,66.0,analysis/frames/16044/16044_beat_0122.png
16044.mp4,123,525.859,533.298,7.44,223.0,analysis/frames/16044/16044_beat_0123.png
16044.mp4,124,533.299,537.436,4.136,124.0,analysis/frames/16044/16044_beat_0124.png
16044.mp4,125,537.437,542.474,5.037,151.0,analysis/frames/16044/16044_beat_0125.png
16044.mp4,126,542.475,547.746,5.271,158.0,analysis/frames/16044/16044_beat_0126.png
16044.mp4,127,547.747,553.318,5.571,167.0,analysis/frames/16044/16044_beat_0127.png
16044.mp4,128,553.319,558.023,4.704,141.0,analysis/frames/16044/16044_beat_0128.png
16044.mp4,129,558.024,560.959,2.935,88.0,analysis/frames/16044/16044_beat_0129.png
16044.mp4,130,560.96,564.463,3.502,105.0,analysis/frames/16044/16044_beat_0130.png
16044.mp4,131,564.464,568.267,3.803,114.0,analysis/frames/16044/16044_beat_0131.png
16044.mp4,132,568.268,573.539,5.271,158.0,analysis/frames/16044/16044_beat_0132.png
16044.mp4,133,573.54,578.777,5.238,157.0,analysis/frames/16044/16044_beat_0133.png
16044.mp4,134,578.778,580.212,1.434,43.0,analysis/frames/16044/16044_beat_0134.png
16044.mp4,135,580.213,582.815,2.602,78.0,analysis/frames/16044/16044_beat_0135.png
16044.mp4,136,582.816,585.017,2.201,66.0,analysis/frames/16044/16044_beat_0136.png
16044.mp4,137,585.018,589.688,4.67,140.0,analysis/frames/16044/16044_beat_0137.png
16044.mp4,138,589.689,590.389,0.7,21.0,analysis/frames/16044/16044_beat_0138.png
16044.mp4,139,590.39,592.858,2.468,74.0,analysis/frames/16044/16044_beat_0139.png
16044.mp4,140,592.859,598.964,6.105,183.0,analysis/frames/16044/16044_beat_0140.png
16044.mp4,141,598.965,607.94,8.975,269.0,analysis/frames/16044/16044_beat_0141.png
16044.mp4,142,607.941,615.114,7.173,215.0,analysis/frames/16044/16044_beat_0142.png
16044.mp4,143,615.115,617.483,2.368,71.0,analysis/frames/16044/16044_beat_0143.png
16044.mp4,144,617.484,625.891,8.407,252.0,analysis/frames/16044/16044_beat_0144.png
16044.mp4,145,625.892,636.435,10.543,316.0,analysis/frames/16044/16044_beat_0145.png
16044.mp4,146,636.436,644.443,8.007,240.0,analysis/frames/16044/16044_beat_0146.png
16044.mp4,147,644.444,650.449,6.005,180.0,analysis/frames/16044/16044_beat_0147.png
16044.mp4,148,650.45,656.955,6.506,195.0,analysis/frames/16044/16044_beat_0148.png
16044.mp4,149,656.956,661.627,4.67,140.0,analysis/frames/16044/16044_beat_0149.png
16044.mp4,150,661.628,662.361,0.733,22.0,analysis/frames/16044/16044_beat_0150.png
16044.mp4,151,662.362,664.863,2.501,75.0,analysis/frames/16044/16044_beat_0151.png
16044.mp4,152,664.864,669.301,4.437,133.0,analysis/frames/16044/16044_beat_0152.png
16044.mp4,153,669.302,675.007,5.705,171.0,analysis/frames/16044/16044_beat_0153.png
16044.mp4,154,675.008,678.277,3.269,98.0,analysis/frames/16044/16044_beat_0154.png
16044.mp4,155,678.278,682.447,4.17,125.0,analysis/frames/16044/16044_beat_0155.png
16044.mp4,156,682.448,692.357,9.909,297.0,analysis/frames/16044/16044_beat_0156.png
16044.mp4,157,692.358,699.231,6.873,206.0,analysis/frames/16044/16044_beat_0157.png
16044.mp4,158,699.232,708.073,8.841,265.0,analysis/frames/16044/16044_beat_0158.png
16044.mp4,159,708.074,716.014,7.94,238.0,analysis/frames/16044/16044_beat_0159.png
16044.mp4,160,716.015,722.321,6.305,189.0,analysis/frames/16044/16044_beat_0160.png
16044.mp4,161,722.322,724.79,2.468,74.0,analysis/frames/16044/16044_beat_0161.png
16044.mp4,162,724.791,734.566,9.775,293.0,analysis/frames/16044/16044_beat_0162.png
16044.mp4,163,734.567,740.973,6.405,192.0,analysis/frames/16044/16044_beat_0163.png
16044.mp4,164,740.974,751.05,10.076,302.0,analysis/frames/16044/16044_beat_0164.png
16048.mp4,0,0.0,1.901,1.901,57.0,analysis/frames/16048/16048_beat_0000.png
16048.mp4,1,1.902,4.37,2.468,74.0,analysis/frames/16048/16048_beat_0001.png
16048.mp4,2,4.371,6.672,2.301,69.0,analysis/frames/16048/16048_beat_0002.png
16048.mp4,3,6.673,9.208,2.535,76.0,analysis/frames/16048/16048_beat_0003.png
16048.mp4,4,9.209,16.582,7.373,221.0,analysis/frames/16048/16048_beat_0004.png
16048.mp4,5,16.583,19.886,3.302,99.0,analysis/frames/16048/16048_beat_0005.png
16048.mp4,6,19.887,23.456,3.569,107.0,analysis/frames/16048/16048_beat_0006.png
16048.mp4,7,23.457,25.658,2.201,66.0,analysis/frames/16048/16048_beat_0007.png
16048.mp4,8,25.659,28.928,3.269,98.0,analysis/frames/16048/16048_beat_0008.png
16048.mp4,9,28.929,32.632,3.703,111.0,analysis/frames/16048/16048_beat_0009.png
16048.mp4,10,32.633,35.067,2.435,73.0,analysis/frames/16048/16048_beat_0010.png
16048.mp4,11,35.068,38.17,3.102,93.0,analysis/frames/16048/16048_beat_0011.png
16048.mp4,12,38.171,41.774,3.603,108.0,analysis/frames/16048/16048_beat_0012.png
16048.mp4,13,41.775,45.478,3.703,111.0,analysis/frames/16048/16048_beat_0013.png
16048.mp4,14,45.479,50.75,5.271,158.0,analysis/frames/16048/16048_beat_0014.png
16048.mp4,15,50.751,54.487,3.736,112.0,analysis/frames/16048/16048_beat_0015.png
16048.mp4,16,54.488,56.789,2.301,69.0,analysis/frames/16048/16048_beat_0016.png
16048.mp4,17,56.79,59.325,2.535,76.0,analysis/frames/16048/16048_beat_0017.png
16048.mp4,18,59.326,63.029,3.703,111.0,analysis/frames/16048/16048_beat_0018.png
16048.mp4,19,63.03,63.796,0.766,23.0,analysis/frames/16048/16048_beat_0019.png
16048.mp4,20,63.797,65.564,1.767,53.0,analysis/frames/16048/16048_beat_0020.png
16048.mp4,21,65.566,70.503,4.937,148.0,analysis/frames/16048/16048_beat_0021.png
16048.mp4,22,70.504,73.306,2.802,84.0,analysis/frames/16048/16048_beat_0022.png
16048.mp4,23,73.307,76.943,3.636,109.0,analysis/frames/16048/16048_beat_0023.png
16048.mp4,24,76.944,80.513,3.569,107.0,analysis/frames/16048/16048_beat_0024.png
16048.mp4,25,80.514,82.648,2.134,64.0,analysis/frames/16048/16048_beat_0025.png
16048.mp4,26,82.649,88.321,5.671,170.0,analysis/frames/16048/16048_beat_0026.png
16048.mp4,27,88.322,91.991,3.669,110.0,analysis/frames/16048/16048_beat_0027.png
16048.mp4,28,91.992,93.96,1.968,59.0,analysis/frames/16048/16048_beat_0028.png
16048.mp4,29,93.961,97.196,3.236,97.0,analysis/frames/16048/16048_beat_0029.png
16048.mp4,30,97.197,101.567,4.37,131.0,analysis/frames/16048/16048_beat_0030.png
16048.mp4,31,101.568,105.137,3.569,107.0,analysis/frames/16048/16048_beat_0031.png
16048.mp4,32,105.138,108.507,3.369,101.0,analysis/frames/16048/16048_beat_0032.png
16048.mp4,33,108.508,114.88,6.372,191.0,analysis/frames/16048/16048_beat_0033.png
16048.mp4,34,114.881,117.65,2.768,83.0,analysis/frames/16048/16048_beat_0034.png
16048.mp4,35,117.651,123.222,5.571,167.0,analysis/frames/16048/16048_beat_0035.png
16048.mp4,36,123.223,127.727,4.503,135.0,analysis/frames/16048/16048_beat_0036.png
16048.mp4,37,127.728,129.929,2.201,66.0,analysis/frames/16048/16048_beat_0037.png
16048.mp4,38,129.93,130.563,0.633,19.0,analysis/frames/16048/16048_beat_0038.png
16048.mp4,39,130.564,132.665,2.101,63.0,analysis/frames/16048/16048_beat_0039.png
16048.mp4,40,132.666,139.672,7.006,210.0,analysis/frames/16048/16048_beat_0040.png
16048.mp4,41,139.673,146.746,7.073,212.0,analysis/frames/16048/16048_beat_0041.png
16048.mp4,42,146.747,156.155,9.408,282.0,analysis/frames/16048/16048_beat_0042.png
16048.mp4,43,156.156,160.292,4.136,124.0,analysis/frames/16048/16048_beat_0043.png
16048.mp4,44,160.293,166.132,5.838,175.0,analysis/frames/16048/16048_beat_0044.png
16048.mp4,45,166.133,170.269,4.136,124.0,analysis/frames/16048/16048_beat_0045.png
16048.mp4,46,170.27,173.105,2.835,85.0,analysis/frames/16048/16048_beat_0046.png
16048.mp4,47,173.106,176.275,3.169,95.0,analysis/frames/16048/16048_beat_0047.png
16048.mp4,48,176.276,181.08,4.804,144.0,analysis/frames/16048/16048_beat_0048.png
16048.mp4,49,181.081,183.015,1.934,58.0,analysis/frames/16048/16048_beat_0049.png
16048.mp4,50,183.016,185.951,2.935,88.0,analysis/frames/16048/16048_beat_0050.png
16048.mp4,51,185.952,188.22,2.268,68.0,analysis/frames/16048/16048_beat_0051.png
16048.mp4,52,188.221,190.623,2.401,72.0,analysis/frames/16048/16048_beat_0052.png
16048.mp4,53,190.624,194.56,3.936,118.0,analysis/frames/16048/16048_beat_0053.png
16048.mp4,54,194.561,195.361,0.8,24.0,analysis/frames/16048/16048_beat_0054.png
16048.mp4,55,195.362,197.596,2.235,67.0,analysis/frames/16048/16048_beat_0055.png
16048.mp4,56,197.597,201.901,4.303,129.0,analysis/frames/16048/16048_beat_0056.png
16048.mp4,57,201.902,205.237,3.336,100.0,analysis/frames/16048/16048_beat_0057.png
16048.mp4,58,205.238,208.441,3.202,96.0,analysis/frames/16048/16048_beat_0058.png
16048.mp4,59,208.442,212.778,4.337,130.0,analysis/frames/16048/16048_beat_0059.png
16048.mp4,60,212.779,219.185,6.405,192.0,analysis/frames/16048/16048_beat_0060.png
16048.mp4,61,219.186,223.055,3.87,116.0,analysis/frames/16048/16048_beat_0061.png
16048.mp4,62,223.056,226.559,3.502,105.0,analysis/frames/16048/16048_beat_0062.png
16048.mp4,63,226.56,230.496,3.936,118.0,analysis/frames/16048/16048_beat_0063.png
16048.mp4,64,230.497,233.299,2.802,84.0,analysis/frames/16048/16048_beat_0064.png
16048.mp4,65,233.3,235.534,2.235,67.0,analysis/frames/16048/16048_beat_0065.png
16048.mp4,66,235.535,242.007,6.472,194.0,analysis/frames/16048/16048_beat_0066.png
16048.mp4,67,242.008,247.313,5.304,159.0,analysis/frames/16048/16048_beat_0067.png
16048.mp4,68,247.314,248.714,1.4,42.0,analysis/frames/16048/16048_beat_0068.png
16048.mp4,69,248.715,254.12,5.404,162.0,analysis/frames/16048/16048_beat_0069.png
16048.mp4,70,254.121,256.322,2.201,66.0,analysis/frames/16048/16048_beat_0070.png
16048.mp4,71,256.323,260.693,4.37,131.0,analysis/frames/16048/16048_beat_0071.png
16048.mp4,72,260.694,261.594,0.9,27.0,analysis/frames/16048/16048_beat_0072.png
16048.mp4,73,261.595,263.462,1.868,56.0,analysis/frames/16048/16048_beat_0073.png
16048.mp4,74,263.463,268.167,4.704,141.0,analysis/frames/16048/16048_beat_0074.png
16048.mp4,75,268.168,273.439,5.271,158.0,analysis/frames/16048/16048_beat_0075.png
16048.mp4,76,273.44,277.243,3.803,114.0,analysis/frames/16048/16048_beat_0076.png
16048.mp4,77,277.244,280.646,3.402,102.0,analysis/frames/16048/16048_beat_0077.png
16048.mp4,78,280.647,283.115,2.468,74.0,analysis/frames/16048/16048_beat_0078.png
16048.mp4,79,283.116,287.52,4.403,132.0,analysis/frames/16048/16048_beat_0079.png
16048.mp4,80,287.521,290.256,2.735,82.0,analysis/frames/16048/16048_beat_0080.png
16048.mp4,81,290.257,292.391,2.134,64.0,analysis/frames/16048/16048_beat_0081.png
16048.mp4,82,292.392,295.461,3.069,92.0,analysis/frames/16048/16048_beat_0082.png
16048.mp4,83,295.462,298.23,2.768,83.0,analysis/frames/16048/16048_beat_0083.png
16048.mp4,84,298.231,301.6,3.369,101.0,analysis/frames/16048/16048_beat_0084.png
16048.mp4,85,301.601,303.803,2.201,66.0,analysis/frames/16048/16048_beat_0085.png
16048.mp4,86,303.803,306.405,2.602,78.0,analysis/frames/16048/16048_beat_0086.png
16048.mp4,87,306.406,307.807,1.4,42.0,analysis/frames/16048/16048_beat_0087.png
16048.mp4,88,307.808,310.543,2.735,82.0,analysis/frames/16048/16048_beat_0088.png
16048.mp4,89,310.544,312.378,1.834,55.0,analysis/frames/16048/16048_beat_0089.png
16048.mp4,90,312.379,314.947,2.568,77.0,analysis/frames/16048/16048_beat_0090.png
16048.mp4,91,314.948,315.614,0.666,20.0,analysis/frames/16048/16048_beat_0091.png
16048.mp4,92,315.615,316.482,0.867,26.0,analysis/frames/16048/16048_beat_0092.png
16048.mp4,93,316.483,318.851,2.368,71.0,analysis/frames/16048/16048_beat_0093.png
16048.mp4,94,318.852,320.186,1.334,40.0,analysis/frames/16048/16048_beat_0094.png
16048.mp4,95,320.187,322.054,1.868,56.0,analysis/frames/16048/16048_beat_0095.png
16048.mp4,96,322.055,326.158,4.103,123.0,analysis/frames/16048/16048_beat_0096.png
16048.mp4,97,326.159,331.897,5.738,172.0,analysis/frames/16048/16048_beat_0097.png
16048.mp4,98,331.898,339.171,7.273,218.0,analysis/frames/16048/16048_beat_0098.png
16048.mp4,99,339.172,340.306,1.133,34.0,analysis/frames/16048/16048_beat_0099.png
16048.mp4,100,340.307,342.541,2.235,67.0,analysis/frames/16048/16048_beat_0100.png
16048.mp4,101,342.542,345.444,2.902,87.0,analysis/frames/16048/16048_beat_0101.png
16048.mp4,102,345.445,349.215,3.769,113.0,analysis/frames/16048/16048_beat_0102.png
16048.mp4,103,349.216,353.285,4.07,122.0,analysis/frames/16048/16048_beat_0103.png
16048.mp4,104,353.286,355.12,1.834,55.0,analysis/frames/16048/16048_beat_0104.png
16048.mp4,105,355.121,356.956,1.834,55.0,analysis/frames/16048/16048_beat_0105.png
16048.mp4,106,356.957,359.191,2.235,67.0,analysis/frames/16048/16048_beat_0106.png
16048.mp4,107,359.192,361.694,2.502,75.0,analysis/frames/16048/16048_beat_0107.png
16048.mp4,108,361.695,366.065,4.37,131.0,analysis/frames/16048/16048_beat_0108.png
16048.mp4,109,366.066,374.473,8.407,252.0,analysis/frames/16048/16048_beat_0109.png
16048.mp4,110,374.474,378.711,4.237,127.0,analysis/frames/16048/16048_beat_0110.png
16048.mp4,111,378.712,381.447,2.735,82.0,analysis/frames/16048/16048_beat_0111.png
16048.mp4,112,381.448,383.549,2.101,63.0,analysis/frames/16048/16048_beat_0112.png
16048.mp4,113,383.55,386.185,2.635,79.0,analysis/frames/16048/16048_beat_0113.png
16048.mp4,114,386.186,386.919,0.733,22.0,analysis/frames/16048/16048_beat_0114.png
16048.mp4,115,386.92,388.787,1.868,56.0,analysis/frames/16048/16048_beat_0115.png
16048.mp4,116,388.788,391.824,3.035,91.0,analysis/frames/16048/16048_beat_0116.png
16048.mp4,117,391.825,395.027,3.202,96.0,analysis/frames/16048/16048_beat_0117.png
16048.mp4,118,395.028,398.097,3.069,92.0,analysis/frames/16048/16048_beat_0118.png
16048.mp4,119,398.098,401.667,3.569,107.0,analysis/frames/16048/16048_beat_0119.png
16048.mp4,120,401.668,407.273,5.605,168.0,analysis/frames/16048/16048_beat_0120.png
16048.mp4,121,407.274,412.444,5.171,155.0,analysis/frames/16048/16048_beat_0121.png
16048.mp4,122,412.445,420.986,8.541,256.0,analysis/frames/16048/16048_beat_0122.png
16048.mp4,123,420.987,425.524,4.537,136.0,analysis/frames/16048/16048_beat_0123.png
16048.mp4,124,425.525,429.595,4.07,122.0,analysis/frames/16048/16048_beat_0124.png
16048.mp4,125,429.596,433.499,3.903,117.0,analysis/frames/16048/16048_beat_0125.png
16048.mp4,126,433.5,437.803,4.303,129.0,analysis/frames/16048/16048_beat_0126.png
16048.mp4,127,437.804,445.444,7.64,229.0,analysis/frames/16048/16048_beat_0127.png
16048.mp4,128,445.445,447.446,2.001,60.0,analysis/frames/16048/16048_beat_0128.png
16048.mp4,129,447.447,448.213,0.766,23.0,analysis/frames/16048/16048_beat_0129.png
16048.mp4,130,448.214,450.015,1.801,54.0,analysis/frames/16048/16048_beat_0130.png
16048.mp4,131,450.016,452.918,2.902,87.0,analysis/frames/16048/16048_beat_0131.png
16048.mp4,132,452.919,455.154,2.235,67.0,analysis/frames/16048/16048_beat_0132.png
16048.mp4,133,455.155,460.726,5.571,167.0,analysis/frames/16048/16048_beat_0133.png
16048.mp4,134,460.727,462.861,2.134,64.0,analysis/frames/16048/16048_beat_0134.png
16048.mp4,135,462.862,465.331,2.468,74.0,analysis/frames/16048/16048_beat_0135.png
16048.mp4,136,465.332,469.268,3.936,118.0,analysis/frames/16048/16048_beat_0136.png
16048.mp4,137,469.269,473.038,3.769,113.0,analysis/frames/16048/16048_beat_0137.png
16048.mp4,138,473.039,475.607,2.568,77.0,analysis/frames/16048/16048_beat_0138.png
16048.mp4,139,475.608,478.877,3.269,98.0,analysis/frames/16048/16048_beat_0139.png
16048.mp4,140,478.878,481.113,2.235,67.0,analysis/frames/16048/16048_beat_0140.png
16048.mp4,141,481.114,483.115,2.001,60.0,analysis/frames/16048/16048_beat_0141.png
16048.mp4,142,483.116,487.686,4.57,137.0,analysis/frames/16048/16048_beat_0142.png
16048.mp4,143,487.687,491.256,3.569,107.0,analysis/frames/16048/16048_beat_0143.png
